YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_TIME_BLK,CANCELLED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE
2023,1,10,2,1/10/2023 0:00,DL,19790,DL,N952AT,2672,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,13342,1334207,33342,MKE,"Milwaukee, WI",WI,Wisconsin,700,700,0,0,0,0700-0759,31,731,823,5,834,828,-6,0,0,0800-0859,0,94,88,52,1,297
2023,1,10,2,1/10/2023 0:00,B6,20409,B6,N986JB,100,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,1204,1200,-4,0,0,1200-1259,25,1225,1950,6,1956,1956,0,0,0,1900-1959,0,292,296,265,1,2343
2023,1,5,4,1/5/2023 0:00,DL,19790,DL,N510DE,839,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,2310,2305,-5,0,0,2300-2359,24,2329,720,9,731,729,-2,0,0,0700-0759,0,321,324,291,1,2554
2023,1,6,5,1/6/2023 0:00,UA,19977,UA,N27539,393,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1604,1603,-1,0,0,1600-1659,12,1615,1807,11,1810,1818,8,8,0,1800-1859,0,246,255,232,1,1491
2023,1,1,7,1/1/2023 0:00,MQ,20398,MQ,N290NN,4232,11540,1154005,30615,ELP,"El Paso, TX",TX,Texas,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,1046,1039,-7,0,0,1000-1059,12,1051,1300,10,1319,1310,-9,0,0,1300-1359,0,93,91,69,1,528
2023,1,1,7,1/1/2023 0:00,9E,20363,9E,N8933B,5448,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,11150,1115005,31150,CSG,"Columbus, GA",GA,Georgia,1100,1119,19,19,1,1100-1159,20,1139,1204,4,1150,1208,18,18,1,1100-1159,0,50,49,25,1,83
2023,1,4,3,1/4/2023 0:00,OO,20304,OO,N408SY,3479,14831,1483106,32457,SJC,"San Jose, CA",CA,California,10713,1071302,30713,BOI,"Boise, ID",ID,Idaho,910,934,24,24,1,0900-0959,8,942,1155,5,1153,1200,7,7,0,1100-1159,0,103,86,73,1,523
2023,1,7,6,1/7/2023 0:00,NK,20416,NK,N662NK,1899,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,10732,1073203,30732,BQN,"Aguadilla, PR",PR,Puerto Rico,1643,1735,52,52,1,1600-1659,23,1758,2110,8,2025,2118,53,53,1,2000-2059,0,162,163,132,1,1129
2023,1,8,7,1/8/2023 0:00,OO,20304,OO,N197SY,3326,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1610,1605,-5,0,0,1600-1659,15,1620,1735,5,1739,1740,1,1,0,1700-1759,0,89,95,75,1,479
2023,1,9,1,1/9/2023 0:00,WN,19393,WN,N8757L,179,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,625,636,11,11,0,0600-0659,13,649,742,3,805,745,-20,0,0,0800-0859,0,280,249,233,1,1747
2023,1,6,5,1/6/2023 0:00,NK,20416,NK,N633NK,1556,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,2141,2152,11,11,0,2100-2159,9,2201,2241,6,2251,2247,-4,0,0,2200-2259,0,70,55,40,1,197
2023,1,5,4,1/5/2023 0:00,F9,20436,F9,N705FR,1063,11193,1119302,33105,CVG,"Cincinnati, OH",KY,Kentucky,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,2033,2028,-5,0,0,2000-2059,11,2039,2223,17,2255,2240,-15,0,0,2200-2259,0,142,132,104,1,757
2023,1,8,7,1/8/2023 0:00,AS,19930,AS,N924AK,843,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,1125,1118,-7,0,0,1100-1159,19,1137,1559,9,1545,1608,23,23,1,1500-1559,0,380,410,382,1,2688
2023,1,6,5,1/6/2023 0:00,WN,19393,WN,N7747C,2010,13891,1389101,32575,ONT,"Ontario, CA",CA,California,13796,1379609,32457,OAK,"Oakland, CA",CA,California,1745,1804,19,19,1,1700-1759,6,1810,1905,4,1900,1909,9,9,0,1900-1959,0,75,65,55,1,362
2023,1,7,6,1/7/2023 0:00,AA,19805,AA,N956AN,2345,11193,1119302,33105,CVG,"Cincinnati, OH",KY,Kentucky,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1949,1939,-10,0,0,1900-1959,17,1956,2122,18,2130,2140,10,10,0,2100-2159,0,161,181,146,1,812
2023,1,3,2,1/3/2023 0:00,DL,19790,DL,N392DN,2042,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,700,650,-10,0,0,0700-0759,14,704,723,12,808,735,-33,0,0,0800-0859,0,128,105,79,1,503
2023,1,6,5,1/6/2023 0:00,AS,19930,AS,N403AS,705,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,2040,2031,-9,0,0,2000-2059,11,2042,2252,18,2340,2310,-30,0,0,2300-2359,0,180,159,130,1,954
2023,1,1,7,1/1/2023 0:00,UA,19977,UA,N498UA,1414,13485,1348502,33485,MSN,"Madison, WI",WI,Wisconsin,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,733,732,-1,0,0,0700-0759,10,742,1020,5,1051,1025,-26,0,0,1000-1059,0,138,113,98,1,799
2023,1,2,1,1/2/2023 0:00,OO,20304,OO,N608SK,3794,15376,1537604,30436,TUS,"Tucson, AZ",AZ,Arizona,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1808,1801,-7,0,0,1800-1859,14,1815,1831,10,1852,1841,-11,0,0,1800-1859,0,104,100,76,1,451
2023,1,2,1,1/2/2023 0:00,OO,20304,OO,N184SY,3381,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,11638,1163807,31638,FAT,"Fresno, CA",CA,California,1355,1350,-5,0,0,1300-1359,17,1407,1539,5,1543,1544,1,1,0,1500-1559,0,108,114,92,1,626
2023,1,10,2,1/10/2023 0:00,DL,19790,DL,N954AT,1645,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,2030,2029,-1,0,0,2000-2059,17,2046,2033,8,2108,2041,-27,0,0,2100-2159,0,98,72,47,1,235
2023,1,10,2,1/10/2023 0:00,F9,20436,F9,N720FR,2382,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,2044,2046,2,2,0,2000-2059,12,2058,2232,8,2248,2240,-8,0,0,2200-2259,0,124,114,94,1,666
2023,1,1,7,1/1/2023 0:00,WN,19393,WN,N7832A,807,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,1955,1944,-11,0,0,1900-1959,7,1951,2003,5,2035,2008,-27,0,0,2000-2059,0,100,84,72,1,442
2023,1,6,5,1/6/2023 0:00,B6,20409,B6,N197JB,83,12478,1247805,31703,JFK,"New York, NY",NY,New York,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1205,1204,-1,0,0,1200-1259,17,1221,1441,18,1507,1459,-8,0,0,1500-1559,0,182,175,140,1,944
2023,1,6,5,1/6/2023 0:00,WN,19393,WN,N7745A,2290,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,550,546,-4,0,0,0001-0559,14,600,646,5,700,651,-9,0,0,0700-0759,0,70,65,46,1,289
2023,1,3,2,1/3/2023 0:00,AA,19805,AA,N430AN,2333,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,1706,1714,8,8,0,1700-1759,15,1729,2328,12,2339,2340,1,1,0,2300-2359,0,273,266,239,1,2133
2023,1,8,7,1/8/2023 0:00,UA,19977,UA,N416UA,2493,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,530,525,-5,0,0,0001-0559,11,536,842,5,859,847,-12,0,0,0800-0859,0,149,142,126,1,991
2023,1,4,3,1/4/2023 0:00,UA,19977,UA,N27722,1297,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,1642,1639,-3,0,0,1600-1659,34,1713,1927,18,1935,1945,10,10,0,1900-1959,0,173,186,134,1,1068
2023,1,2,1,1/2/2023 0:00,UA,19977,UA,N465UA,1249,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,Florida,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,630,631,1,1,0,0600-0659,14,645,908,8,917,916,-1,0,0,0900-0959,0,167,165,143,1,1034
2023,1,10,2,1/10/2023 0:00,DL,19790,DL,N143DU,1481,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,12953,1295304,31703,LGA,"New York, NY",NY,New York,1915,1911,-4,0,0,1900-1959,12,1923,2159,5,2228,2204,-24,0,0,2200-2259,0,133,113,96,1,733
2023,1,7,6,1/7/2023 0:00,NK,20416,NK,N629NK,1821,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,730,719,-11,0,0,0700-0759,9,728,935,7,958,942,-16,0,0,0900-0959,0,88,83,67,1,488
2023,1,1,7,1/1/2023 0:00,WN,19393,WN,N8323C,3359,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,1535,1611,36,36,1,1500-1559,6,1617,1828,4,1815,1832,17,17,1,1800-1859,0,160,141,131,1,1036
2023,1,9,1,1/9/2023 0:00,WN,19393,WN,N7820L,1620,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,Colorado,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1445,1437,-8,0,0,1400-1459,9,1446,1523,5,1555,1528,-27,0,0,1500-1559,0,70,51,37,1,196
2023,1,1,7,1/1/2023 0:00,WN,19393,WN,N419WN,2113,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,2130,2118,-12,0,0,2100-2159,11,2129,2341,7,5,2348,-17,0,0,0001-0559,0,95,90,72,1,551
2023,1,9,1,1/9/2023 0:00,DL,19790,DL,N949AT,2873,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,Oklahoma,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1157,1214,17,17,1,1100-1159,10,1224,1502,4,1456,1506,10,10,0,1400-1459,0,119,112,98,1,761
2023,1,6,5,1/6/2023 0:00,DL,19790,DL,N309DN,2836,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,900,856,-4,0,0,0900-0959,13,909,1009,3,1021,1012,-9,0,0,1000-1059,0,81,76,60,1,356
2023,1,9,1,1/9/2023 0:00,AA,19805,AA,N316PF,2607,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1254,1248,-6,0,0,1200-1259,14,1302,1417,9,1443,1426,-17,0,0,1400-1459,0,109,98,75,1,447
2023,1,3,2,1/3/2023 0:00,OO,20304,OO,N689CA,4454,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,14730,1473004,33044,SDF,"Louisville, KY",KY,Kentucky,2130,2126,-4,0,0,2100-2159,17,2143,2239,7,2250,2246,-4,0,0,2200-2259,0,80,80,56,1,306
2023,1,7,6,1/7/2023 0:00,OO,20304,OO,N720EV,4880,15919,1591905,31834,XNA,"Fayetteville, AR",AR,Arkansas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1423,1418,-5,0,0,1400-1459,7,1425,1521,8,1545,1529,-16,0,0,1500-1559,0,82,71,56,1,280
2023,1,6,5,1/6/2023 0:00,AA,19805,AA,N408AN,1607,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1031,1111,40,40,1,1000-1059,15,1126,1707,6,1656,1713,17,17,1,1600-1659,0,265,242,221,1,2075
2023,1,6,5,1/6/2023 0:00,DL,19790,DL,N857DZ,1720,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1831,1848,17,17,1,1800-1859,54,1942,2300,9,2247,2309,22,22,1,2200-2259,0,376,381,318,1,2300
2023,1,8,7,1/8/2023 0:00,OO,20304,OO,N614UX,4738,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,15041,1504102,35041,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,Idaho,850,846,-4,0,0,0800-0859,27,913,1121,4,1207,1125,-42,0,0,1200-1259,0,257,219,188,1,1341
2023,1,8,7,1/8/2023 0:00,9E,20363,9E,N606LR,4896,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,1540,1535,-5,0,0,1500-1559,17,1552,1633,3,1701,1636,-25,0,0,1700-1759,0,81,61,41,1,241
2023,1,2,1,1/2/2023 0:00,DL,19790,DL,N128DN,540,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1650,1701,11,11,0,1600-1659,13,1714,1815,12,1812,1827,15,15,1,1800-1859,0,202,206,181,1,1199
2023,1,5,4,1/5/2023 0:00,AA,19805,AA,N9018E,1595,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,709,708,-1,0,0,0700-0759,9,717,751,4,818,755,-23,0,0,0800-0859,0,69,47,34,1,190
2023,1,3,2,1/3/2023 0:00,G4,20368,G4,319NV,26,14252,1425203,34252,PSC,"Pasco/Kennewick/Richland, WA",WA,Washington,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,943,1011,28,28,1,0900-0959,11,1022,1218,8,1148,1226,38,38,1,1100-1159,0,125,135,116,1,732
2023,1,2,1,1/2/2023 0:00,WN,19393,WN,N7732A,2122,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,11481,1148102,31481,ECP,"Panama City, FL",FL,Florida,2025,2121,56,56,1,2000-2059,11,2132,2248,3,2200,2251,51,51,1,2200-2259,0,95,90,76,1,570
2023,1,8,7,1/8/2023 0:00,UA,19977,UA,N14235,338,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,12451,1245102,31136,JAX,"Jacksonville, FL",FL,Florida,1745,2124,219,219,1,1700-1759,14,2138,218,5,2258,223,205,205,1,2200-2259,0,193,179,160,1,1447
2023,1,6,5,1/6/2023 0:00,UA,19977,UA,N67846,1253,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,2345,2337,-8,0,0,2300-2359,12,2349,455,6,517,501,-16,0,0,0001-0559,0,212,204,186,1,1605
2023,1,1,7,1/1/2023 0:00,DL,19790,DL,N362NB,2062,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,630,634,4,4,0,0600-0659,10,644,908,5,916,913,-3,0,0,0900-0959,0,166,159,144,1,1097
2023,1,8,7,1/8/2023 0:00,DL,19790,DL,N590NW,2622,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1156,1218,22,22,1,1100-1159,12,1230,1735,9,1733,1744,11,11,0,1700-1759,0,217,206,185,1,1590
2023,1,4,3,1/4/2023 0:00,WN,19393,WN,N915WN,5597,10800,1080003,32575,BUR,"Burbank, CA",CA,California,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1650,1643,-7,0,0,1600-1659,18,1701,1800,21,1810,1821,11,11,0,1800-1859,0,80,98,59,1,358
2023,1,9,1,1/9/2023 0:00,AA,19805,AA,N425AN,2340,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,500,456,-4,0,0,0001-0559,13,509,703,16,745,719,-26,0,0,0700-0759,0,225,203,174,1,1303
2023,1,7,6,1/7/2023 0:00,UA,19977,UA,N73251,2656,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,2001,2042,41,41,1,2000-2059,29,2111,2234,6,2145,2240,55,55,1,2100-2159,0,224,238,203,1,1346
2023,1,6,5,1/6/2023 0:00,WN,19393,WN,N8775Q,1859,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,2125,2129,4,4,0,2100-2159,14,2143,2302,5,2320,2307,-13,0,0,2300-2359,0,115,98,79,1,594
2023,1,4,3,1/4/2023 0:00,AA,19805,AA,N844NN,2899,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,1215,1209,-6,0,0,1200-1259,28,1237,1447,3,1442,1450,8,8,0,1400-1459,0,147,161,130,1,814
2023,1,1,7,1/1/2023 0:00,AS,19930,AS,N577AS,899,14679,1467903,33570,SAN,"San Diego, CA",CA,California,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,1045,1247,122,122,1,1000-1059,21,1308,1746,18,1450,1804,,,,1400-1459,0,365,,,1,2556
2023,1,7,6,1/7/2023 0:00,DL,19790,DL,N313DN,525,12953,1295304,31703,LGA,"New York, NY",NY,New York,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1753,1757,4,4,0,1700-1759,14,1811,2029,9,2049,2038,-11,0,0,2000-2059,0,176,161,138,1,950
2023,1,4,3,1/4/2023 0:00,UA,19977,UA,N14249,2185,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,2226,2228,2,2,0,2200-2259,15,2243,626,6,630,632,2,2,0,0600-0659,0,304,304,283,1,2500
2023,1,3,2,1/3/2023 0:00,OO,20304,OO,N307SY,4153,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,14730,1473004,33044,SDF,"Louisville, KY",KY,Kentucky,1955,,,,,1900-1959,,,,,2306,,,,,2300-2359,1,131,,,1,604
2023,1,3,2,1/3/2023 0:00,AS,19930,AS,N285AK,820,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,10849,1084907,30849,BZN,"Bozeman, MT",MT,Montana,2115,2110,-5,0,0,2100-2159,15,2125,2338,6,2353,2344,-9,0,0,2300-2359,0,98,94,73,1,543
2023,1,8,7,1/8/2023 0:00,AA,19805,AA,N711UW,1582,12323,1232305,32323,ILM,"Wilmington, NC",NC,North Carolina,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1434,1434,0,0,0,1400-1459,10,1444,1529,9,1541,1538,-3,0,0,1500-1559,0,67,64,45,1,185
2023,1,8,7,1/8/2023 0:00,YX,20452,YX,N238JQ,5638,12953,1295304,31703,LGA,"New York, NY",NY,New York,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,1420,1507,47,47,1,1400-1459,37,1544,1651,6,1600,1657,57,57,1,1600-1659,0,100,110,67,1,335
2023,1,3,2,1/3/2023 0:00,DL,19790,DL,N884DN,943,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,11193,1119302,33105,CVG,"Cincinnati, OH",KY,Kentucky,1859,1852,-7,0,0,1800-1859,12,1904,2356,9,17,5,-12,0,0,0001-0559,0,198,193,172,1,1450
2023,1,1,7,1/1/2023 0:00,WN,19393,WN,N8682B,3288,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,14679,1467903,33570,SAN,"San Diego, CA",CA,California,1300,1308,8,8,0,1300-1359,11,1319,1424,3,1425,1427,2,2,0,1400-1459,0,85,79,65,1,480
2023,1,2,1,1/2/2023 0:00,NK,20416,NK,N960NK,521,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,545,,,,,0001-0559,,,,,852,,,,,0800-0859,1,187,,,1,1065
2023,1,7,6,1/7/2023 0:00,UA,19977,UA,N87507,1305,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,South Dakota,1750,1748,-2,0,0,1700-1759,18,1806,2015,6,2026,2021,-5,0,0,2000-2059,0,96,93,69,1,483
2023,1,1,7,1/1/2023 0:00,DL,19790,DL,N118DU,1562,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,2040,2046,6,6,0,2000-2059,14,2100,2244,8,2308,2252,-16,0,0,2300-2359,0,208,186,164,1,1149
2023,1,3,2,1/3/2023 0:00,OO,20304,OO,N146SY,4780,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,13244,1324402,33244,MEM,"Memphis, TN",TN,Tennessee,935,935,0,0,0,0900-0959,15,950,1055,6,1119,1101,-18,0,0,1100-1159,0,104,86,65,1,468
2023,1,9,1,1/9/2023 0:00,DL,19790,DL,N678DL,1178,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,930,925,-5,0,0,0900-0959,27,952,1211,7,1225,1218,-7,0,0,1200-1259,0,115,113,79,1,606
2023,1,8,7,1/8/2023 0:00,OO,20304,OO,N922EV,4278,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,10631,1063104,30631,BJI,"Bemidji, MN",MN,Minnesota,903,900,-3,0,0,0900-0959,17,917,954,8,1029,1002,-27,0,0,1000-1059,0,86,62,37,1,199
2023,1,8,7,1/8/2023 0:00,AS,19930,AS,N534AS,992,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,940,1014,34,34,1,0900-0959,29,1043,1740,3,1705,1743,38,38,1,1700-1759,0,265,269,237,1,2016
2023,1,8,7,1/8/2023 0:00,AA,19805,AA,N165NN,1100,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1519,1549,30,30,1,1500-1559,11,1600,1739,18,1732,1757,25,25,1,1700-1759,0,133,128,99,1,631
2023,1,2,1,1/2/2023 0:00,AA,19805,AA,N945NN,2638,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,13931,1393102,33667,ORF,"Norfolk, VA",VA,Virginia,1237,1255,18,18,1,1200-1259,20,1315,1640,5,1625,1645,20,20,1,1600-1659,0,168,170,145,1,1212
2023,1,2,1,1/2/2023 0:00,G4,20368,G4,259NV,1565,14112,1411206,33195,PIE,"St. Petersburg, FL",FL,Florida,10408,1040805,30408,ATW,"Appleton, WI",WI,Wisconsin,1108,1135,27,27,1,1100-1159,30,1205,1337,6,1307,1343,36,36,1,1300-1359,0,179,188,152,1,1173
2023,1,9,1,1/9/2023 0:00,B6,20409,B6,N959JB,828,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,1915,1915,0,0,0,1900-1959,34,1949,2153,23,2158,2216,18,18,1,2100-2159,0,163,181,124,1,937
2023,1,5,4,1/5/2023 0:00,WN,19393,WN,N436WN,1697,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1205,1259,54,54,1,1200-1259,13,1312,1422,4,1335,1426,51,51,1,1300-1359,0,90,87,70,1,404
2023,1,4,3,1/4/2023 0:00,WN,19393,WN,N288WN,1882,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,1220,1241,21,21,1,1200-1259,18,1259,1353,5,1340,1358,18,18,1,1300-1359,0,80,77,54,1,302
2023,1,8,7,1/8/2023 0:00,DL,19790,DL,N865DN,1372,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,925,922,-3,0,0,0900-0959,21,943,1430,11,1445,1441,-4,0,0,1400-1459,0,200,199,167,1,1399
2023,1,5,4,1/5/2023 0:00,DL,19790,DL,N367NW,2743,14685,1468502,34685,SAV,"Savannah, GA",GA,Georgia,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1211,1234,23,23,1,1200-1259,10,1244,1326,5,1327,1331,4,4,0,1300-1359,0,76,57,42,1,214
2023,1,5,4,1/5/2023 0:00,NK,20416,NK,N951NK,1726,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,New Jersey,645,739,54,54,1,0600-0659,13,752,948,5,914,953,39,39,1,0900-0959,0,149,134,116,1,977
2023,1,6,5,1/6/2023 0:00,AA,19805,AA,N654AW,2094,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,1542,1538,-4,0,0,1500-1559,11,1549,1545,13,1602,1558,-4,0,0,1600-1659,0,80,80,56,1,338
2023,1,4,3,1/4/2023 0:00,DL,19790,DL,N120DN,1251,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,825,846,21,21,1,0800-0859,16,902,1005,23,1044,1028,-16,0,0,1000-1059,0,319,282,243,1,1927
2023,1,2,1,1/2/2023 0:00,OO,20304,OO,N802SK,3883,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,11977,1197705,31977,GRB,"Green Bay, WI",WI,Wisconsin,1530,1528,-2,0,0,1500-1559,63,1631,1711,4,1644,1715,31,31,1,1600-1659,0,74,107,40,1,252
2023,1,4,3,1/4/2023 0:00,MQ,20398,MQ,N237NN,4019,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,928,923,-5,0,0,0900-0959,12,935,1141,11,1210,1152,-18,0,0,1200-1259,0,162,149,126,1,977
